"rank","name","step","value"
4,"cpu: System %",10,0.0113643
4,"cpu: Idle %",10,96.5737
4,"cpu: I/O Wait %",10,0
4,"cpu: IRQ %",10,0
4,"cpu: soft IRQ %",10,0
4,"cpu: Steal %",10,0
4,"cpu: Guest %",10,0
4,"meminfo:MemTotal (MB)",10,630978
4,"meminfo:MemFree (MB)",10,556466
4,"meminfo:MemAvailable (MB)",10,588240
4,"program size (pages)",11,79771
4,"resident set size (pages)",11,2652
4,"resident shared pages",11,807
4,"Page faults (minor)",11,4739
4,"Page faults (major)",11,23
4,"Pages swapped (not maintained)",11,0
4,"GPU: Device 4 Utilization %",11,0
4,"GPU: Device 4 Memory Utilization %",11,0
4,"GPU: Device 4 Memory Free (GB)",11,16.9428
4,"GPU: Device 4 Memory Used (GB)",11,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",11,877
4,"cpu: User %",11,3.41342
4,"cpu: Nice %",11,0
4,"cpu: System %",11,0.00567956
4,"cpu: Idle %",11,96.5809
4,"cpu: I/O Wait %",11,0
4,"cpu: IRQ %",11,0
4,"cpu: soft IRQ %",11,0
4,"cpu: Steal %",11,0
4,"cpu: Guest %",11,0
4,"meminfo:MemTotal (MB)",11,630978
4,"meminfo:MemFree (MB)",11,556466
4,"meminfo:MemAvailable (MB)",11,588240
4,"program size (pages)",12,79771
4,"resident set size (pages)",12,2652
4,"resident shared pages",12,807
4,"Page faults (minor)",12,4739
4,"Page faults (major)",12,23
4,"Pages swapped (not maintained)",12,0
4,"GPU: Device 4 Utilization %",12,0
4,"GPU: Device 4 Memory Utilization %",12,0
4,"GPU: Device 4 Memory Free (GB)",12,16.9428
4,"GPU: Device 4 Memory Used (GB)",12,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",12,877
4,"cpu: User %",12,3.43926
4,"cpu: Nice %",12,0
4,"cpu: System %",12,0.0113695
4,"cpu: Idle %",12,96.5494
4,"cpu: I/O Wait %",12,0
4,"cpu: IRQ %",12,0
4,"cpu: soft IRQ %",12,0
4,"cpu: Steal %",12,0
4,"cpu: Guest %",12,0
4,"meminfo:MemTotal (MB)",12,630978
4,"meminfo:MemFree (MB)",12,556466
4,"meminfo:MemAvailable (MB)",12,588240
4,"program size (pages)",13,79771
4,"resident set size (pages)",13,2652
4,"resident shared pages",13,807
4,"Page faults (minor)",13,4739
4,"Page faults (major)",13,23
4,"Pages swapped (not maintained)",13,0
4,"GPU: Device 4 Utilization %",13,0
4,"GPU: Device 4 Memory Utilization %",13,0
4,"GPU: Device 4 Memory Free (GB)",13,16.9428
4,"GPU: Device 4 Memory Used (GB)",13,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",13,877
4,"cpu: User %",13,3.42419
4,"cpu: Nice %",13,0
4,"cpu: System %",13,0.0170358
4,"cpu: Idle %",13,96.5588
4,"cpu: I/O Wait %",13,0
4,"cpu: IRQ %",13,0
4,"cpu: soft IRQ %",13,0
4,"cpu: Steal %",13,0
4,"cpu: Guest %",13,0
4,"meminfo:MemTotal (MB)",13,630978
4,"meminfo:MemFree (MB)",13,556466
4,"meminfo:MemAvailable (MB)",13,588240
4,"program size (pages)",14,79771
4,"resident set size (pages)",14,2652
4,"resident shared pages",14,807
4,"Page faults (minor)",14,4739
4,"Page faults (major)",14,23
4,"Pages swapped (not maintained)",14,0
4,"GPU: Device 4 Utilization %",14,0
4,"GPU: Device 4 Memory Utilization %",14,0
4,"GPU: Device 4 Memory Free (GB)",14,16.9428
4,"GPU: Device 4 Memory Used (GB)",14,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",14,877
4,"cpu: User %",14,3.43065
4,"cpu: Nice %",14,0
4,"cpu: System %",14,0.00567988
4,"cpu: Idle %",14,96.5637
4,"cpu: I/O Wait %",14,0
4,"cpu: IRQ %",14,0
4,"cpu: soft IRQ %",14,0
4,"cpu: Steal %",14,0
4,"cpu: Guest %",14,0
4,"meminfo:MemTotal (MB)",14,630978
4,"meminfo:MemFree (MB)",14,556466
4,"meminfo:MemAvailable (MB)",14,588240
4,"program size (pages)",15,79771
4,"resident set size (pages)",15,2652
4,"resident shared pages",15,807
4,"Page faults (minor)",15,4739
4,"Page faults (major)",15,23
4,"Pages swapped (not maintained)",15,0
4,"GPU: Device 4 Utilization %",15,0
4,"GPU: Device 4 Memory Utilization %",15,0
4,"GPU: Device 4 Memory Free (GB)",15,16.9428
4,"GPU: Device 4 Memory Used (GB)",15,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",15,877
4,"cpu: User %",15,3.42497
4,"cpu: Nice %",15,0
4,"cpu: System %",15,0.0340793
4,"cpu: Idle %",15,96.541
4,"cpu: I/O Wait %",15,0
4,"cpu: IRQ %",15,0
4,"cpu: soft IRQ %",15,0
4,"cpu: Steal %",15,0
4,"cpu: Guest %",15,0
4,"meminfo:MemTotal (MB)",15,630978
4,"meminfo:MemFree (MB)",15,556466
4,"meminfo:MemAvailable (MB)",15,588240
4,"program size (pages)",16,79771
4,"resident set size (pages)",16,2652
4,"resident shared pages",16,807
4,"Page faults (minor)",16,4739
4,"Page faults (major)",16,23
4,"Pages swapped (not maintained)",16,0
4,"GPU: Device 4 Utilization %",16,0
4,"GPU: Device 4 Memory Utilization %",16,0
4,"GPU: Device 4 Memory Free (GB)",16,16.9428
4,"GPU: Device 4 Memory Used (GB)",16,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",16,877
4,"cpu: User %",16,3.44121
4,"cpu: Nice %",16,0
4,"cpu: System %",16,0.00568796
4,"cpu: Idle %",16,96.5531
4,"cpu: I/O Wait %",16,0
4,"cpu: IRQ %",16,0
4,"cpu: soft IRQ %",16,0
4,"cpu: Steal %",16,0
4,"cpu: Guest %",16,0
4,"meminfo:MemTotal (MB)",16,630978
4,"meminfo:MemFree (MB)",16,556466
4,"meminfo:MemAvailable (MB)",16,588240
4,"program size (pages)",17,79771
4,"resident set size (pages)",17,2652
4,"resident shared pages",17,807
4,"Page faults (minor)",17,4739
4,"Page faults (major)",17,23
4,"Pages swapped (not maintained)",17,0
4,"GPU: Device 4 Utilization %",17,0
4,"GPU: Device 4 Memory Utilization %",17,0
4,"GPU: Device 4 Memory Free (GB)",17,16.9428
4,"GPU: Device 4 Memory Used (GB)",17,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",17,877
4,"cpu: User %",17,3.43887
4,"cpu: Nice %",17,0
4,"cpu: System %",17,0.00568408
4,"cpu: Idle %",17,96.5554
4,"cpu: I/O Wait %",17,0
4,"cpu: IRQ %",17,0
4,"cpu: soft IRQ %",17,0
4,"cpu: Steal %",17,0
4,"cpu: Guest %",17,0
4,"meminfo:MemTotal (MB)",17,630978
4,"meminfo:MemFree (MB)",17,556466
4,"meminfo:MemAvailable (MB)",17,588240
4,"program size (pages)",18,79771
4,"resident set size (pages)",18,2652
4,"resident shared pages",18,807
4,"Page faults (minor)",18,4739
4,"Page faults (major)",18,23
4,"Pages swapped (not maintained)",18,0
4,"GPU: Device 4 Utilization %",18,0
4,"GPU: Device 4 Memory Utilization %",18,0
4,"GPU: Device 4 Memory Free (GB)",18,16.9428
4,"GPU: Device 4 Memory Used (GB)",18,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",18,877
4,"cpu: User %",18,3.41516
4,"cpu: Nice %",18,0
4,"cpu: System %",18,0.00568246
4,"cpu: Idle %",18,96.5792
4,"cpu: I/O Wait %",18,0
4,"cpu: IRQ %",18,0
4,"cpu: soft IRQ %",18,0
4,"cpu: Steal %",18,0
4,"cpu: Guest %",18,0
4,"meminfo:MemTotal (MB)",18,630978
4,"meminfo:MemFree (MB)",18,556466
4,"meminfo:MemAvailable (MB)",18,588240
4,"program size (pages)",19,79771
4,"resident set size (pages)",19,2652
4,"resident shared pages",19,807
4,"Page faults (minor)",19,4739
4,"Page faults (major)",19,23
4,"Pages swapped (not maintained)",19,0
4,"GPU: Device 4 Utilization %",19,0
4,"GPU: Device 4 Memory Utilization %",19,0
4,"GPU: Device 4 Memory Free (GB)",19,16.9428
4,"GPU: Device 4 Memory Used (GB)",19,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",19,877
4,"cpu: User %",19,3.41594
4,"cpu: Nice %",19,0
4,"cpu: System %",19,0.022735
4,"cpu: Idle %",19,96.5613
4,"cpu: I/O Wait %",19,0
4,"cpu: IRQ %",19,0
4,"cpu: soft IRQ %",19,0
4,"cpu: Steal %",19,0
4,"cpu: Guest %",19,0
4,"meminfo:MemTotal (MB)",19,630978
4,"meminfo:MemFree (MB)",19,556466
4,"meminfo:MemAvailable (MB)",19,588240
4,"program size (pages)",20,79771
4,"resident set size (pages)",20,2652
4,"resident shared pages",20,807
4,"Page faults (minor)",20,4739
4,"Page faults (major)",20,23
4,"Pages swapped (not maintained)",20,0
4,"GPU: Device 4 Utilization %",20,0
4,"GPU: Device 4 Memory Utilization %",20,0
4,"GPU: Device 4 Memory Free (GB)",20,16.9428
4,"GPU: Device 4 Memory Used (GB)",20,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",20,877
4,"cpu: User %",20,3.40916
4,"cpu: Nice %",20,0
4,"cpu: System %",20,0.00567247
4,"cpu: Idle %",20,96.5852
4,"cpu: I/O Wait %",20,0
4,"cpu: IRQ %",20,0
4,"cpu: soft IRQ %",20,0
4,"cpu: Steal %",20,0
4,"cpu: Guest %",20,0
4,"meminfo:MemTotal (MB)",20,630978
4,"meminfo:MemFree (MB)",20,556466
4,"meminfo:MemAvailable (MB)",20,588240
4,"program size (pages)",21,79771
4,"resident set size (pages)",21,2652
4,"resident shared pages",21,807
4,"Page faults (minor)",21,4739
4,"Page faults (major)",21,23
4,"Pages swapped (not maintained)",21,0
4,"GPU: Device 4 Utilization %",21,0
4,"GPU: Device 4 Memory Utilization %",21,0
4,"GPU: Device 4 Memory Free (GB)",21,16.9428
4,"GPU: Device 4 Memory Used (GB)",21,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",21,877
4,"cpu: User %",21,3.44219
4,"cpu: Nice %",21,0
4,"cpu: System %",21,0.00568958
4,"cpu: Idle %",21,96.5521
4,"cpu: I/O Wait %",21,0
4,"cpu: IRQ %",21,0
4,"cpu: soft IRQ %",21,0
4,"cpu: Steal %",21,0
4,"cpu: Guest %",21,0
4,"meminfo:MemTotal (MB)",21,630978
4,"meminfo:MemFree (MB)",21,556466
4,"meminfo:MemAvailable (MB)",21,588240
4,"program size (pages)",22,79771
4,"resident set size (pages)",22,2652
4,"resident shared pages",22,807
4,"Page faults (minor)",22,4740
4,"Page faults (major)",22,23
4,"Pages swapped (not maintained)",22,0
4,"GPU: Device 4 Utilization %",22,0
4,"GPU: Device 4 Memory Utilization %",22,0
4,"GPU: Device 4 Memory Free (GB)",22,16.9428
4,"GPU: Device 4 Memory Used (GB)",22,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",22,877
4,"cpu: User %",22,3.41929
4,"cpu: Nice %",22,0
4,"cpu: System %",22,0.0170396
4,"cpu: Idle %",22,96.558
4,"cpu: I/O Wait %",22,0
4,"cpu: IRQ %",22,0
4,"cpu: soft IRQ %",22,0.00567988
4,"cpu: Steal %",22,0
4,"cpu: Guest %",22,0
4,"meminfo:MemTotal (MB)",22,630978
4,"meminfo:MemFree (MB)",22,556465
4,"meminfo:MemAvailable (MB)",22,588239
4,"program size (pages)",23,79771
4,"resident set size (pages)",23,2652
4,"resident shared pages",23,807
4,"Page faults (minor)",23,4740
4,"Page faults (major)",23,23
4,"Pages swapped (not maintained)",23,0
4,"GPU: Device 4 Utilization %",23,0
4,"GPU: Device 4 Memory Utilization %",23,0
4,"GPU: Device 4 Memory Free (GB)",23,16.9428
4,"GPU: Device 4 Memory Used (GB)",23,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",23,877
4,"cpu: User %",23,3.43927
4,"cpu: Nice %",23,0
4,"cpu: System %",23,0.0283768
4,"cpu: Idle %",23,96.5323
4,"cpu: I/O Wait %",23,0
4,"cpu: IRQ %",23,0
4,"cpu: soft IRQ %",23,0
4,"cpu: Steal %",23,0
4,"cpu: Guest %",23,0
4,"meminfo:MemTotal (MB)",23,630978
4,"meminfo:MemFree (MB)",23,556465
4,"meminfo:MemAvailable (MB)",23,588239
4,"program size (pages)",24,79771
4,"resident set size (pages)",24,2652
4,"resident shared pages",24,807
4,"Page faults (minor)",24,4740
4,"Page faults (major)",24,23
4,"Pages swapped (not maintained)",24,0
4,"GPU: Device 4 Utilization %",24,0
4,"GPU: Device 4 Memory Utilization %",24,0
4,"GPU: Device 4 Memory Free (GB)",24,16.9428
4,"GPU: Device 4 Memory Used (GB)",24,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",24,877
4,"cpu: User %",24,3.43533
4,"cpu: Nice %",24,0
4,"cpu: System %",24,0.00568764
4,"cpu: Idle %",24,96.559
4,"cpu: I/O Wait %",24,0
4,"cpu: IRQ %",24,0
4,"cpu: soft IRQ %",24,0
4,"cpu: Steal %",24,0
4,"cpu: Guest %",24,0
4,"meminfo:MemTotal (MB)",24,630978
4,"meminfo:MemFree (MB)",24,556464
4,"meminfo:MemAvailable (MB)",24,588238
4,"program size (pages)",25,79771
4,"resident set size (pages)",25,2652
4,"resident shared pages",25,807
4,"Page faults (minor)",25,4740
4,"Page faults (major)",25,23
4,"Pages swapped (not maintained)",25,0
4,"GPU: Device 4 Utilization %",25,0
4,"GPU: Device 4 Memory Utilization %",25,0
4,"GPU: Device 4 Memory Free (GB)",25,16.9428
4,"GPU: Device 4 Memory Used (GB)",25,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",25,877
4,"cpu: User %",25,3.44357
4,"cpu: Nice %",25,0
4,"cpu: System %",25,0.0227299
4,"cpu: Idle %",25,96.5337
4,"cpu: I/O Wait %",25,0
4,"cpu: IRQ %",25,0
4,"cpu: soft IRQ %",25,0
4,"cpu: Steal %",25,0
4,"cpu: Guest %",25,0
4,"meminfo:MemTotal (MB)",25,630978
4,"meminfo:MemFree (MB)",25,556464
4,"meminfo:MemAvailable (MB)",25,588238
4,"program size (pages)",26,79771
4,"resident set size (pages)",26,2652
4,"resident shared pages",26,807
4,"Page faults (minor)",26,4740
4,"Page faults (major)",26,23
4,"Pages swapped (not maintained)",26,0
4,"GPU: Device 4 Utilization %",26,0
4,"GPU: Device 4 Memory Utilization %",26,0
4,"GPU: Device 4 Memory Free (GB)",26,16.9428
4,"GPU: Device 4 Memory Used (GB)",26,0.00275251
4,"GPU: Device 4 Clock Memory (MHz)",26,877
4,"cpu: User %",26,3.43318
4,"cpu: Nice %",26,0
4,"cpu: System %",26,0.00568408
4,"cpu: Idle %",26,96.5611
4,"cpu: I/O Wait %",26,0
4,"cpu: IRQ %",26,0
4,"cpu: soft IRQ %",26,0
4,"cpu: Steal %",26,0
4,"cpu: Guest %",26,0
4,"meminfo:MemTotal (MB)",26,630978
4,"meminfo:MemFree (MB)",26,556464
4,"meminfo:MemAvailable (MB)",26,588238
4,"program size (pages)",27,79771
4,"resident set size (pages)",27,2652
4,"resident shared pages",27,807
4,"Page faults (minor)",27,4740
4,"Page faults (major)",27,23
4,"Pages swapped (not maintained)",27,0
4,"GPU: Device 4 Utilization %",27,0
4,"GPU: Device 4 Memory Utilization %",27,0
4,"GPU: Device 4 Memory Free (GB)",27,16.9428
4,"GPU: Device 4 Memory Used (GB)",27,0.00275251
5,"Page faults (minor)",0,4681
5,"Page faults (major)",0,25
5,"Pages swapped (not maintained)",0,0
5,"program size (pages)",0,79771
5,"resident set size (pages)",0,2660
5,"resident shared pages",0,818
5,"Page faults (minor)",0,4683
5,"Page faults (major)",0,25
5,"Pages swapped (not maintained)",0,0
5,"GPU: Device 5 Utilization %",0,0
5,"GPU: Device 5 Memory Utilization %",0,0
5,"GPU: Device 5 Memory Total (GB)",0,16.9455
5,"GPU: Device 5 Memory Free (GB)",0,16.9428
5,"GPU: Device 5 Memory Used (GB)",0,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",0,877
5,"cpu: User %",0,3.30256
5,"cpu: Nice %",0,0
5,"cpu: System %",0,0.568182
5,"cpu: Idle %",0,96.1293
5,"cpu: I/O Wait %",0,0
5,"cpu: IRQ %",0,0
5,"cpu: soft IRQ %",0,0
5,"cpu: Steal %",0,0
5,"cpu: Guest %",0,0
5,"meminfo:MemTotal (MB)",0,630978
5,"meminfo:MemFree (MB)",0,556483
5,"meminfo:MemAvailable (MB)",0,588255
5,"program size (pages)",1,79771
5,"resident set size (pages)",1,2660
5,"resident shared pages",1,818
5,"Page faults (minor)",1,4745
5,"Page faults (major)",1,25
5,"Pages swapped (not maintained)",1,0
5,"GPU: Device 5 Utilization %",1,0
5,"GPU: Device 5 Memory Utilization %",1,0
5,"GPU: Device 5 Memory Free (GB)",1,16.9428
5,"GPU: Device 5 Memory Used (GB)",1,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",1,877
5,"cpu: User %",1,3.438
5,"cpu: Nice %",1,0
5,"cpu: System %",1,0.0507453
5,"cpu: Idle %",1,96.5113
5,"cpu: I/O Wait %",1,0
5,"cpu: IRQ %",1,0
5,"cpu: soft IRQ %",1,0
5,"cpu: Steal %",1,0
5,"cpu: Guest %",1,0
5,"meminfo:MemTotal (MB)",1,630978
5,"meminfo:MemFree (MB)",1,556468
5,"meminfo:MemAvailable (MB)",1,588241
5,"program size (pages)",2,79771
5,"resident set size (pages)",2,2660
5,"resident shared pages",2,818
5,"Page faults (minor)",2,4745
5,"Page faults (major)",2,25
5,"Pages swapped (not maintained)",2,0
5,"GPU: Device 5 Utilization %",2,0
5,"GPU: Device 5 Memory Utilization %",2,0
5,"GPU: Device 5 Memory Free (GB)",2,16.9428
5,"GPU: Device 5 Memory Used (GB)",2,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",2,877
5,"cpu: User %",2,3.43416
5,"cpu: Nice %",2,0
5,"cpu: System %",2,0.0227428
5,"cpu: Idle %",2,96.5431
5,"cpu: I/O Wait %",2,0
5,"cpu: IRQ %",2,0
5,"cpu: soft IRQ %",2,0
5,"cpu: Steal %",2,0
5,"cpu: Guest %",2,0
5,"meminfo:MemTotal (MB)",2,630978
5,"meminfo:MemFree (MB)",2,556467
5,"meminfo:MemAvailable (MB)",2,588241
5,"program size (pages)",3,79771
5,"resident set size (pages)",3,2660
5,"resident shared pages",3,818
5,"Page faults (minor)",3,4745
5,"Page faults (major)",3,25
5,"Pages swapped (not maintained)",3,0
5,"GPU: Device 5 Utilization %",3,0
5,"GPU: Device 5 Memory Utilization %",3,0
5,"GPU: Device 5 Memory Free (GB)",3,16.9428
5,"GPU: Device 5 Memory Used (GB)",3,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",3,877
5,"cpu: User %",3,3.41793
5,"cpu: Nice %",3,0
5,"cpu: System %",3,0.00567762
5,"cpu: Idle %",3,96.5707
5,"cpu: I/O Wait %",3,0
5,"cpu: IRQ %",3,0
5,"cpu: soft IRQ %",3,0.00567762
5,"cpu: Steal %",3,0
5,"cpu: Guest %",3,0
5,"meminfo:MemTotal (MB)",3,630978
5,"meminfo:MemFree (MB)",3,556467
5,"meminfo:MemAvailable (MB)",3,588241
5,"program size (pages)",4,79771
5,"resident set size (pages)",4,2660
5,"resident shared pages",4,818
5,"Page faults (minor)",4,4745
5,"Page faults (major)",4,25
5,"Pages swapped (not maintained)",4,0
5,"GPU: Device 5 Utilization %",4,0
5,"GPU: Device 5 Memory Utilization %",4,0
5,"GPU: Device 5 Memory Free (GB)",4,16.9428
5,"GPU: Device 5 Memory Used (GB)",4,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",4,877
5,"cpu: User %",4,3.4324
5,"cpu: Nice %",4,0
5,"cpu: System %",4,0.0340967
5,"cpu: Idle %",4,96.5335
5,"cpu: I/O Wait %",4,0
5,"cpu: IRQ %",4,0
5,"cpu: soft IRQ %",4,0
5,"cpu: Steal %",4,0
5,"cpu: Guest %",4,0
5,"meminfo:MemTotal (MB)",4,630978
5,"meminfo:MemFree (MB)",4,556467
5,"meminfo:MemAvailable (MB)",4,588241
5,"program size (pages)",5,79771
5,"resident set size (pages)",5,2660
5,"resident shared pages",5,818
5,"Page faults (minor)",5,4745
5,"Page faults (major)",5,25
5,"Pages swapped (not maintained)",5,0
5,"GPU: Device 5 Utilization %",5,0
5,"GPU: Device 5 Memory Utilization %",5,0
5,"GPU: Device 5 Memory Free (GB)",5,16.9428
5,"GPU: Device 5 Memory Used (GB)",5,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",5,877
5,"cpu: User %",5,3.43906
5,"cpu: Nice %",5,0
5,"cpu: System %",5,0.0056844
5,"cpu: Idle %",5,96.5553
5,"cpu: I/O Wait %",5,0
5,"cpu: IRQ %",5,0
5,"cpu: soft IRQ %",5,0
5,"cpu: Steal %",5,0
5,"cpu: Guest %",5,0
5,"meminfo:MemTotal (MB)",5,630978
5,"meminfo:MemFree (MB)",5,556467
5,"meminfo:MemAvailable (MB)",5,588241
5,"program size (pages)",6,79771
5,"resident set size (pages)",6,2660
5,"resident shared pages",6,818
5,"Page faults (minor)",6,4745
5,"Page faults (major)",6,25
5,"Pages swapped (not maintained)",6,0
5,"GPU: Device 5 Utilization %",6,0
5,"GPU: Device 5 Memory Utilization %",6,0
5,"GPU: Device 5 Memory Free (GB)",6,16.9428
5,"GPU: Device 5 Memory Used (GB)",6,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",6,877
5,"cpu: User %",6,3.39905
5,"cpu: Nice %",6,0
5,"cpu: System %",6,0.0113302
5,"cpu: Idle %",6,96.5896
5,"cpu: I/O Wait %",6,0
5,"cpu: IRQ %",6,0
5,"cpu: soft IRQ %",6,0
5,"cpu: Steal %",6,0
5,"cpu: Guest %",6,0
5,"meminfo:MemTotal (MB)",6,630978
5,"meminfo:MemFree (MB)",6,556466
5,"meminfo:MemAvailable (MB)",6,588240
5,"program size (pages)",7,79771
5,"resident set size (pages)",7,2660
5,"resident shared pages",7,818
5,"Page faults (minor)",7,4745
5,"Page faults (major)",7,25
5,"Pages swapped (not maintained)",7,0
5,"GPU: Device 5 Utilization %",7,0
5,"GPU: Device 5 Memory Utilization %",7,0
5,"GPU: Device 5 Memory Free (GB)",7,16.9428
5,"GPU: Device 5 Memory Used (GB)",7,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",7,877
5,"cpu: User %",7,3.4636
5,"cpu: Nice %",7,0
5,"cpu: System %",7,0.00569671
5,"cpu: Idle %",7,96.5307
5,"cpu: I/O Wait %",7,0
5,"cpu: IRQ %",7,0
5,"cpu: soft IRQ %",7,0
5,"cpu: Steal %",7,0
5,"cpu: Guest %",7,0
5,"meminfo:MemTotal (MB)",7,630978
5,"meminfo:MemFree (MB)",7,556466
5,"meminfo:MemAvailable (MB)",7,588240
5,"program size (pages)",8,79771
5,"resident set size (pages)",8,2660
5,"resident shared pages",8,818
5,"Page faults (minor)",8,4745
5,"Page faults (major)",8,25
5,"Pages swapped (not maintained)",8,0
5,"GPU: Device 5 Utilization %",8,0
5,"GPU: Device 5 Memory Utilization %",8,0
5,"GPU: Device 5 Memory Free (GB)",8,16.9428
5,"GPU: Device 5 Memory Used (GB)",8,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",8,877
5,"cpu: User %",8,3.43338
5,"cpu: Nice %",8,0
5,"cpu: System %",8,0.0056844
5,"cpu: Idle %",8,96.5609
5,"cpu: I/O Wait %",8,0
5,"cpu: IRQ %",8,0
5,"cpu: soft IRQ %",8,0
5,"cpu: Steal %",8,0
5,"cpu: Guest %",8,0
5,"meminfo:MemTotal (MB)",8,630978
5,"meminfo:MemFree (MB)",8,556466
5,"meminfo:MemAvailable (MB)",8,588240
5,"program size (pages)",9,79771
5,"resident set size (pages)",9,2660
5,"resident shared pages",9,818
5,"Page faults (minor)",9,4745
5,"Page faults (major)",9,25
5,"Pages swapped (not maintained)",9,0
5,"GPU: Device 5 Utilization %",9,0
5,"GPU: Device 5 Memory Utilization %",9,0
5,"GPU: Device 5 Memory Free (GB)",9,16.9428
5,"GPU: Device 5 Memory Used (GB)",9,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",9,877
5,"cpu: User %",9,3.42594
5,"cpu: Nice %",9,0
5,"cpu: System %",9,0.0170445
5,"cpu: Idle %",9,96.557
5,"cpu: I/O Wait %",9,0
5,"cpu: IRQ %",9,0
5,"cpu: soft IRQ %",9,0
5,"cpu: Steal %",9,0
5,"cpu: Guest %",9,0
5,"meminfo:MemTotal (MB)",9,630978
5,"meminfo:MemFree (MB)",9,556466
5,"meminfo:MemAvailable (MB)",9,588240
5,"program size (pages)",10,79771
5,"resident set size (pages)",10,2660
5,"resident shared pages",10,818
5,"Page faults (minor)",10,4745
5,"Page faults (major)",10,25
5,"Pages swapped (not maintained)",10,0
5,"GPU: Device 5 Utilization %",10,0
5,"GPU: Device 5 Memory Utilization %",10,0
5,"GPU: Device 5 Memory Free (GB)",10,16.9428
5,"GPU: Device 5 Memory Used (GB)",10,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",10,877
5,"cpu: User %",10,3.41574
5,"cpu: Nice %",10,0
5,"cpu: System %",10,0.0113669
5,"cpu: Idle %",10,96.5729
5,"cpu: I/O Wait %",10,0
5,"cpu: IRQ %",10,0
5,"cpu: soft IRQ %",10,0
5,"cpu: Steal %",10,0
5,"cpu: Guest %",10,0
5,"meminfo:MemTotal (MB)",10,630978
5,"meminfo:MemFree (MB)",10,556466
5,"meminfo:MemAvailable (MB)",10,588240
5,"program size (pages)",11,79771
5,"resident set size (pages)",11,2660
5,"resident shared pages",11,818
5,"Page faults (minor)",11,4745
5,"Page faults (major)",11,25
5,"Pages swapped (not maintained)",11,0
5,"GPU: Device 5 Utilization %",11,0
5,"GPU: Device 5 Memory Utilization %",11,0
5,"GPU: Device 5 Memory Free (GB)",11,16.9428
5,"GPU: Device 5 Memory Used (GB)",11,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",11,877
5,"cpu: User %",11,3.41303
5,"cpu: Nice %",11,0
5,"cpu: System %",11,0.00567891
5,"cpu: Idle %",11,96.5813
5,"cpu: I/O Wait %",11,0
5,"cpu: IRQ %",11,0
5,"cpu: soft IRQ %",11,0
5,"cpu: Steal %",11,0
5,"cpu: Guest %",11,0
5,"meminfo:MemTotal (MB)",11,630978
5,"meminfo:MemFree (MB)",11,556466
5,"meminfo:MemAvailable (MB)",11,588240
5,"program size (pages)",12,79771
5,"resident set size (pages)",12,2660
5,"resident shared pages",12,818
5,"Page faults (minor)",12,4745
5,"Page faults (major)",12,25
5,"Pages swapped (not maintained)",12,0
5,"GPU: Device 5 Utilization %",12,0
5,"GPU: Device 5 Memory Utilization %",12,0
5,"GPU: Device 5 Memory Free (GB)",12,16.9428
5,"GPU: Device 5 Memory Used (GB)",12,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",12,877
5,"cpu: User %",12,3.43945
5,"cpu: Nice %",12,0
5,"cpu: System %",12,0.0113701
5,"cpu: Idle %",12,96.5492
5,"cpu: I/O Wait %",12,0
5,"cpu: IRQ %",12,0
5,"cpu: soft IRQ %",12,0
5,"cpu: Steal %",12,0
5,"cpu: Guest %",12,0
5,"meminfo:MemTotal (MB)",12,630978
5,"meminfo:MemFree (MB)",12,556466
5,"meminfo:MemAvailable (MB)",12,588240
5,"program size (pages)",13,79771
5,"resident set size (pages)",13,2660
5,"resident shared pages",13,818
5,"Page faults (minor)",13,4745
5,"Page faults (major)",13,25
5,"Pages swapped (not maintained)",13,0
5,"GPU: Device 5 Utilization %",13,0
5,"GPU: Device 5 Memory Utilization %",13,0
5,"GPU: Device 5 Memory Free (GB)",13,16.9428
5,"GPU: Device 5 Memory Used (GB)",13,0.00275251
